"id";"id_device";"id_type";"event_dt";"time";"latitude";"longitude";"altitude";"azimuth";"speed";"accelerometer";"fuel";"odometer";"movementsensor";"address";"satellitescount";"hdop";"batterylevel";"state";"from_archive";"odometer_forced";"fuel_expense";"odometer_calculated";"odometer_ext"
1555961;58369;0;"2012-05-24 07:52:17.305";"2012-05-24 07:52:07";56.282117;37.731350;191;57;82.00;;;22666374;1;"A107, Московская область, Российская Федерация";10;1;1;1;0;0;;0;
1555963;58369;0;"2012-05-24 07:52:27.319";"2012-05-24 07:52:17";56.282200;37.731583;191;55;61.00;;;22666391;1;"A107, Московская область, Российская Федерация";12;1;1;1;0;0;;0;
1555966;58369;0;"2012-05-24 07:52:44.507";"2012-05-24 07:52:34";56.282783;37.731967;191;20;49.00;;;22666443;1;"A107, Московская область, Российская Федерация";10;1;1;1;0;0;;0;
1555968;58369;0;"2012-05-24 07:52:55.332";"2012-05-24 07:52:45";56.284983;37.731250;189;350;75.00;;;22666624;1;"A107, Московская область, Российская Федерация";12;1;1;1;0;0;;0;
1555971;58369;0;"2012-05-24 07:53:14.382";"2012-05-24 07:53:04";56.288433;37.729850;187;347;95.00;;;22666768;1;"A107, Московская область, Российская Федерация";11;1;1;1;0;0;;0;
1555974;58369;0;"2012-05-24 07:53:31.525";"2012-05-24 07:53:21";56.290633;37.727350;192;328;104.00;;;22667058;1;"A107, Московская область, Российская Федерация";12;1;1;1;0;0;;0;
1555978;58369;0;"2012-05-24 07:53:50.457";"2012-05-24 07:53:40";56.294517;37.722500;205;325;105.00;;;22667294;1;"A107, Московская область, Российская Федерация";12;1;1;1;0;0;;0;
1555981;58369;0;"2012-05-24 07:54:10.417";"2012-05-24 07:54:00";56.296717;37.719750;202;325;76.00;;;22667591;1;"A107, Московская область, Российская Федерация";8;1;1;1;0;0;;0;
1555985;58369;0;"2012-05-24 07:54:24.414";"2012-05-24 07:54:14";56.298617;37.718783;204;344;61.00;;;22667811;1;"A107, Московская область, Российская Федерация";8;1;1;1;0;0;;0;
1555988;58369;0;"2012-05-24 07:54:39.435";"2012-05-24 07:54:29";56.301550;37.716450;209;336;56.00;;;22667948;1;"A107, Московская область, Российская Федерация";11;1;1;1;0;0;;0;
1555991;58369;0;"2012-05-24 07:54:58.455";"2012-05-24 07:54:48";56.302500;37.715383;208;328;32.00;;;22668072;1;"A107, Московская область, Российская Федерация";10;1;1;1;0;0;;0;
1555996;58369;0;"2012-05-24 07:55:18.461";"2012-05-24 07:55:08";56.302433;37.714550;209;262;31.00;;;22668124;1;"A107, Московская область, Российская Федерация";10;1;1;1;0;0;;0;
1555999;58369;0;"2012-05-24 07:55:38.479";"2012-05-24 07:55:28";56.302283;37.713067;209;260;18.00;;;22668165;1;"A107, Московская область, Российская Федерация";9;1;1;1;0;0;;0;
1556002;58369;0;"2012-05-24 07:55:56.506";"2012-05-24 07:55:46";56.302400;37.714083;210;79;7.00;;;22668230;1;"A107, Московская область, Российская Федерация";8;1;1;1;0;0;;0;
1556006;58369;0;"2012-05-24 07:56:16.528";"2012-05-24 07:56:06";56.302433;37.714917;210;86;26.00;;;22668281;1;"A107, Московская область, Российская Федерация";8;1;1;1;0;0;;0;
1556008;58369;0;"2012-05-24 07:56:27.536";"2012-05-24 07:56:17";56.307583;37.713133;218;349;48.00;;;22668814;1;"A107, Московская область, Российская Федерация";10;1;1;1;0;0;;0;
1556011;58369;0;"2012-05-24 07:56:43.579";"2012-05-24 07:56:33";56.309233;37.713433;219;6;22.00;;;22668999;1;"A107, Московская область, Российская Федерация";12;1;1;1;0;0;;0;
1556015;58369;0;"2012-05-24 07:57:03.807";"2012-05-24 07:56:53";56.309517;37.713100;220;327;34.00;;;22669036;1;"A107, Московская область, Российская Федерация";9;1;1;1;0;0;;0;
1556018;58369;0;"2012-05-24 07:57:19.614";"2012-05-24 07:57:09";56.310750;37.711033;220;317;68.00;;;22669188;1;"A107, Московская область, Российская Федерация";12;1;1;1;0;0;;0;
1556022;58369;0;"2012-05-24 07:57:39.639";"2012-05-24 07:57:29";56.312350;37.707300;213;308;80.00;;;22669290;1;"A107, Московская область, Российская Федерация";10;1;1;1;0;0;;0;
1556025;58369;0;"2012-05-24 07:57:53.629";"2012-05-24 07:57:43";56.313233;37.703933;207;295;75.00;;;22669520;1;"A107, Московская область, Российская Федерация";12;1;1;1;0;0;;0;
1556029;58369;0;"2012-05-24 07:58:08.618";"2012-05-24 07:57:58";56.314017;37.700300;214;291;41.00;;;22669531;1;"A107, Московская область, Российская Федерация";11;1;1;1;0;0;;0;
1556031;58369;0;"2012-05-24 07:58:19.654";"2012-05-24 07:58:09";56.314517;37.697950;217;291;51.00;;;22669686;1;"A107, Московская область, Российская Федерация";10;1;1;1;0;0;;0;
1556035;58369;0;"2012-05-24 07:58:39.675";"2012-05-24 07:58:29";56.315367;37.693833;217;290;82.00;;;22669803;1;"A107, Московская область, Российская Федерация";10;1;1;1;0;0;;0;
1556037;58369;0;"2012-05-24 07:58:50.701";"2012-05-24 07:58:40";56.315883;37.688967;214;281;100.00;;;22669837;1;"A107, Московская область, Российская Федерация";8;1;1;1;0;0;;0;
1556040;58369;0;"2012-05-24 07:59:06.721";"2012-05-24 07:58:56";56.316767;37.678100;193;278;106.00;;;22670209;1;"A107, Московская область, Российская Федерация";11;1;1;1;0;0;;0;
1556044;58369;0;"2012-05-24 07:59:24.707";"2012-05-24 07:59:14";56.317283;37.669933;213;276;101.00;;;22670716;1;"A107, Московская область, Российская Федерация";10;1;1;1;0;0;;0;
1556048;58369;0;"2012-05-24 07:59:43.769";"2012-05-24 07:59:33";56.316817;37.662583;212;263;103.00;;;22671173;1;"A107, Московская область, Российская Федерация";10;1;1;1;0;0;;0;
1556051;58369;0;"2012-05-24 08:00:02.787";"2012-05-24 07:59:52";56.316417;37.652317;206;266;109.00;;;22671352;1;"A107, Московская область, Российская Федерация";11;1;1;1;0;0;;0;
1556054;58369;0;"2012-05-24 08:00:21.862";"2012-05-24 08:00:11";56.316333;37.645450;217;269;102.00;;;22671776;1;"A107, Московская область, Российская Федерация";10;1;1;1;0;0;;0;
1556058;58369;0;"2012-05-24 08:00:37.766";"2012-05-24 08:00:27";56.316200;37.635233;236;269;103.00;;;22671983;1;"A107, Московская область, Российская Федерация";9;1;1;1;0;0;;0;
1556061;58369;0;"2012-05-24 08:00:55.828";"2012-05-24 08:00:45";56.316617;37.631950;238;283;94.00;;;22672191;1;"A107, Московская область, Российская Федерация";12;1;1;1;0;0;;0;
1556064;58369;0;"2012-05-24 08:01:13.853";"2012-05-24 08:01:03";56.317217;37.630600;237;309;96.00;;;22672298;1;"A107, Московская область, Российская Федерация";12;1;1;1;0;0;;0;
1556067;58369;0;"2012-05-24 08:01:29.878";"2012-05-24 08:01:19";56.319333;37.626867;240;316;99.00;;;22672520;1;"Дмитров, Гравийная ул., 29";11;1;1;1;0;0;;0;
1556070;58369;0;"2012-05-24 08:01:45.859";"2012-05-24 08:01:35";56.320933;37.621500;236;298;104.00;;;22672567;1;"Дмитров, ул. Космонавтов, 37";12;1;1;1;0;0;;0;
1556072;58369;0;"2012-05-24 08:02:01.908";"2012-05-24 08:01:51";56.322100;37.613517;240;285;108.00;;;22672700;1;"Дмитров, ул. Космонавтов, 37";12;1;1;1;0;0;;0;
1556075;58369;0;"2012-05-24 08:02:14.942";"2012-05-24 08:02:04";56.323200;37.609000;243;294;110.00;;;22673005;1;"Дмитров, ул. Космонавтов, 37";9;1;1;1;0;0;;0;
1556079;58369;0;"2012-05-24 08:02:32.956";"2012-05-24 08:02:22";56.326033;37.598117;246;295;116.00;;;22673443;1;"Дмитров, ул. Космонавтов, 37";8;1;1;1;0;0;;0;
1556081;58369;0;"2012-05-24 08:02:44.979";"2012-05-24 08:02:34";56.327133;37.589283;222;283;118.00;;;22674002;1;"Дмитров, ул. Космонавтов, 37";9;1;1;1;0;0;;0;
1556084;58369;0;"2012-05-24 08:03:03.948";"2012-05-24 08:02:54";56.327267;37.585167;215;273;101.00;;;22674256;1;"Дмитров, ул. Космонавтов, 37";8;1;1;1;0;0;;0;
1556087;58369;0;"2012-05-24 08:03:13.952";"2012-05-24 08:03:04";56.327667;37.580533;196;279;105.00;;;22674292;1;"Дмитров, ул. Космонавтов, 37";12;1;1;1;0;0;;0;
1556090;58369;0;"2012-05-24 08:03:31.001";"2012-05-24 08:03:21";56.328933;37.577583;186;307;118.00;;;22674522;1;"Дмитров, ул. Космонавтов, 37";10;1;1;1;0;0;;0;
1556093;58369;0;"2012-05-24 08:03:45.981";"2012-05-24 08:03:36";56.332300;37.572117;188;318;121.00;;;22674797;1;"Дмитров, ул. Космонавтов, 37";12;1;1;1;0;0;;0;
1556096;58369;0;"2012-05-24 08:03:58.246";"2012-05-24 08:03:48";56.332467;37.571767;187;311;103.00;;;22674826;1;"Дмитров, ул. Космонавтов, 37";12;1;1;1;0;0;;0;
1556098;58369;0;"2012-05-24 08:04:08.011";"2012-05-24 08:03:58";56.332867;37.570200;184;295;96.00;;;22674904;1;"Дмитров, ул. Космонавтов, 37";12;1;1;1;0;0;;0;
1556100;58369;0;"2012-05-24 08:04:20.041";"2012-05-24 08:04:10";56.333650;37.563600;175;282;88.00;;;22675213;1;"Дмитров, ул. Космонавтов, 37";11;1;1;1;0;0;;0;
1556104;58369;0;"2012-05-24 08:04:39.013";"2012-05-24 08:04:29";56.334383;37.560517;167;293;74.00;;;22675420;1;"Дмитров, ул. Космонавтов, 37";8;1;1;1;0;0;;0;
1556106;58369;0;"2012-05-24 08:04:50.005";"2012-05-24 08:04:40";56.336050;37.556517;146;307;56.00;;;22675522;1;"Дмитров, ул. Космонавтов, 37";10;1;1;1;0;0;;0;
1556109;58369;0;"2012-05-24 08:05:05.074";"2012-05-24 08:04:55";56.337117;37.554033;142;308;33.00;;;22675716;1;"Обьездная дор., Дмитров, Московская область, Российская Федерация";8;1;1;1;0;0;;0;
1556112;58369;0;"2012-05-24 08:05:23.05";"2012-05-24 08:05:13";56.337883;37.552217;141;307;51.00;;;22675857;1;"ул. Космонавтов, 50, Дмитров, Московская область, Российская Федерация";11;1;1;1;0;0;;0;
1556115;58369;0;"2012-05-24 08:05:35.092";"2012-05-24 08:05:25";56.339783;37.547717;139;307;39.00;;;22676066;1;"ул. Космонавтов, 33, Дмитров, Московская область, Российская Федерация";11;1;1;1;0;0;;0;
1556117;58369;0;"2012-05-24 08:05:45.063";"2012-05-24 08:05:35";56.340017;37.547183;141;308;15.00;;;22676108;1;"ул. Космонавтов, 33, Дмитров, Московская область, Российская Федерация";9;1;1;1;0;0;;0;
1556119;58369;0;"2012-05-24 08:05:57.095";"2012-05-24 08:05:47";56.340550;37.545900;144;307;30.00;;;22676165;1;"ул. Космонавтов, 35, Дмитров, Московская область, Российская Федерация";9;1;1;1;0;0;;0;
1556122;58369;0;"2012-05-24 08:06:09.136";"2012-05-24 08:05:59";56.342033;37.541833;146;303;49.00;;;22676366;1;"Дмитров, ул. Космонавтов, 4";11;1;1;1;0;0;;0;
1556126;58369;0;"2012-05-24 08:06:26.129";"2012-05-24 08:06:16";56.343250;37.538217;146;301;52.00;;;22676628;1;"Большевистская ул., 17, Дмитров, Московская область, Российская Федерация";9;1;1;1;0;0;;0;
1556128;58369;0;"2012-05-24 08:06:38.158";"2012-05-24 08:06:28";56.343317;37.536917;151;275;48.00;;;22676708;1;"Дмитров, Большевистская ул., 11";10;1;1;1;0;0;;0;
1556130;58369;0;"2012-05-24 08:06:48.148";"2012-05-24 08:06:38";56.342967;37.532333;156;262;51.00;;;22676913;1;"Дмитров, Большевистская ул., 5";12;1;1;1;0;0;;0;
1556133;58369;0;"2012-05-24 08:07:00.205";"2012-05-24 08:06:50";56.342717;37.528717;154;263;25.00;;;22677138;1;"Дмитров, ул. Лиры Никольской, 20";8;1;1;1;0;0;;0;
1556137;58369;0;"2012-05-24 08:07:17.198";"2012-05-24 08:07:07";56.342333;37.529300;154;140;20.00;;;22677194;1;"Дмитров, Инженерная ул., 2";11;1;1;1;0;0;;0;
1556140;58369;0;"2012-05-24 08:07:37.171";"2012-05-24 08:07:27";56.341050;37.529983;163;163;36.00;;;22677288;1;"Дмитров, Инженерная ул., 8";11;1;1;1;0;0;;0;
1556142;58369;0;"2012-05-24 08:07:51.195";"2012-05-24 08:07:41";56.339283;37.530900;178;164;19.00;;;22677341;1;"Инженерная ул., 7-9, Дмитров, Московская область, Российская Федерация";11;1;1;1;0;0;;0;
1556145;58369;0;"2012-05-24 08:08:03.214";"2012-05-24 08:07:53";56.342333;37.529250;159;343;33.00;;;22677491;1;"Дмитров, Инженерная ул., 2";10;1;1;1;0;0;;0;
1556149;58369;0;"2012-05-24 08:08:22.225";"2012-05-24 08:08:12";56.342917;37.528950;153;344;27.00;;;22677559;1;"Дмитров, ул. Минина, 20";11;1;1;1;0;0;;0;
1556152;58369;0;"2012-05-24 08:08:35.282";"2012-05-24 08:08:25";56.343600;37.528833;150;354;40.00;;;22677568;1;"Дмитров, ул. Минина, 27";11;1;1;1;0;0;;0;
1556155;58369;0;"2012-05-24 08:08:48.246";"2012-05-24 08:08:38";56.345283;37.528833;146;0;37.00;;;22677677;1;"Дмитров, Семенюка ул., 42";10;1;1;1;0;0;;0;
1556159;58369;0;"2012-05-24 08:09:08.252";"2012-05-24 08:08:58";56.345633;37.527350;144;293;11.00;;;22677776;1;"Дмитров, Семенюка ул., 38";11;1;1;1;0;0;;0;
1556162;58369;0;"2012-05-24 08:09:24.519";"2012-05-24 08:09:14";56.346350;37.524183;137;292;14.00;;;22677888;1;"Семенюка ул., 29-31, Дмитров, Московская область, Российская Федерация";10;1;1;1;0;0;;0;
1556164;58369;0;"2012-05-24 08:09:35.315";"2012-05-24 08:09:25";56.346533;37.523333;133;292;20.00;;;22677944;1;"Дмитров, Семенюка ул., 39";8;1;1;1;0;0;;0;
1556167;58369;0;"2012-05-24 08:09:46.31";"2012-05-24 08:09:36";56.346983;37.521267;131;291;38.00;;;22678025;1;"Семенюка ул., 23-25, Дмитров, Московская область, Российская Федерация";12;1;1;1;0;0;;0;
1556171;58369;0;"2012-05-24 08:10:05.37";"2012-05-24 08:09:55";56.347433;37.519183;138;291;11.00;;;22678026;1;"Дмитров, Семенюка ул., 23";10;1;1;1;0;0;;0;
1556173;58369;0;"2012-05-24 08:10:17.363";"2012-05-24 08:10:07";56.350650;37.521133;133;19;37.00;;;22678267;1;"Дмитров, Профессиональная ул., 5В";10;1;1;1;0;0;;0;
1556176;58369;0;"2012-05-24 08:10:36.384";"2012-05-24 08:10:26";56.352667;37.522600;133;22;17.00;;;22678508;1;"Дмитров, Профессиональная ул., 3";10;1;1;1;0;0;;0;
1556179;58369;0;"2012-05-24 08:10:46.38";"2012-05-24 08:10:36";56.354583;37.523950;133;21;39.00;;;22678738;1;"Дмитров, Профессиональная ул., 19";8;1;1;1;0;0;;0;
1556182;58369;0;"2012-05-24 08:11:06.391";"2012-05-24 08:10:56";56.356483;37.525333;132;22;39.00;;;22678966;1;"Дмитров, Профессиональная ул., 1С";8;1;1;1;0;0;;0;
1556185;58369;0;"2012-05-24 08:11:24.4";"2012-05-24 08:11:14";56.358400;37.527067;133;27;43.00;;;22678976;1;"Дмитров, Профессиональная ул., 1С";10;1;1;1;0;0;;0;
1556189;58369;0;"2012-05-24 08:11:44.409";"2012-05-24 08:11:34";56.358683;37.527467;129;38;6.00;;;22679017;1;"Дмитров, Профессиональная ул., 1С";12;1;1;1;0;0;;0;
1556192;58369;0;"2012-05-24 08:11:57.432";"2012-05-24 08:11:47";56.360533;37.529650;130;33;22.00;;;22679222;1;"Дмитров, Профессиональная ул., 74";11;1;1;1;0;0;;0;
